Headline,Body ID,Stance
The interview was shown on British television.,3868,agree
"However, subsequent testing failed to show contamination in imported Spanish cucumbers, which led to the Spanish Government demanding compensation for Spanish farmers who had been forced to destroy huge quantities of cucumbers.",3869,agree
"However, Arai refused to apologise for the poor performance of the engine.",3870,agree
It was badly damaged by a fire in 2010.,3871,agree
"He came on as a substitute, but then missed one of the penalties in the shootout as Chelsea lost.",3872,agree
"She attracted the attention of the reporters at the site because of her sense of dignity and courage, and caused controversy when people wondered why the media workers had not saved her (which was impossible without equipment).",3873,agree
"The band sold 100,000 tickets in the first hour of the tour going on sale.",3874,agree
He died having filmed two minutes of footage.,3875,agree
"The economic and social benefits thus brought to all the people of Scotland, and especially those in rural areas, were immense and long-lasting.",3876,agree
"The identity card was expected to cost up to £60 (with £30 going to the Government, and the remainder charged as processing fees by the companies that would be collecting the fingerprints and photographs).",3877,agree
"The IDF achieved this goal, and Arafat withdrew PLO forces north into Beirut.",3878,agree
She had been suffering from a cold for the previous four months.,3879,agree
"Their professed hopes to ""restore their relationship over time"", rather than seek divorce, caused some to regard this as a politically expedient gesture to save her political career.",3880,agree
Pundits say that this will help Bush's campaign.,3881,agree
Some observers have suggested that this has contributed to increased sectarianism in the country.,3882,agree
"He played most of the games available, despite being injured for 6 games in March.",3883,agree
"While the government acknowledged that Meles had been hospitalised, it stated that his condition was not serious.",3884,agree
Russia claims that the situation in Chechnya has normalised.,3885,agree
"Now we need to forget those feelings and find another source of motivation"".",3886,agree
"His funeral was held the following day, on 21 May.",3887,agree
"After his first attempt, he survived when a secretly jazz-loving German, Luftwaffe officer Dietrich Schulz-Köhn, let him go back to France after he was captured.",3888,agree
"He continued to play informally, including for charity, until 2005.",3889,agree
"But he said his naming by the media, despite not being charged, meant he had been ""hung out like live bait"".",3890,agree
"The government announced in late 2006 that it would shutting 2,500 post offices nationwide, citing the rising losses and fewer number of people using them as the primary reasons.",3891,agree
Apple sued these file sharers.,3892,agree
The extent to which these usages still retain connotations of homosexuality has been debated and harshly criticized.,3893,agree
"Following substantial criticism during her tenure as first lady, she was seen somewhat as a national heroine, praised by many for supporting and caring for her husband while he suffered from Alzheimer's disease.",3894,agree
"He beat Graeme Dott 5–0 in the first round, Marco Fu 5–2 in the second round, Ding Junhui 5–3 in the quarter-finals, and John Higgins 6–1 in the semi–finals.",3895,agree
He died shortly after Nuttall's funeral.,3896,agree
"Cleared of any wrongdoing as he was under the impression that Wilford would follow orders by arresting rioters and then returning to base, and could not be blamed for Wilford's actions.",3897,agree
"Some have called it ""Wreck the Hoose Juice"".",3898,agree
"Fabricant is easily recognisable in the Commons with his bright blond hair, which sketchwriters and fellow Members of Parliament have frequently suggested is a wig.",3899,agree
"A 2009 Israeli study showed the species to cooperatively hunt lizards, with birds blocking exits while others hunted.",3900,agree
"Something is broken with Chelsea, The damage is big in the dressing room"".",3901,agree
"After the match, Owen stated that he was ""not 100% happy"" with his foot.",3902,agree
"Apart from a shared police force, there is now no administrative link with Hampshire, although a combined local authority with Portsmouth and Southampton is being considered.",3903,agree
These contestants were also filmed by cameras around them.,3904,agree
"Incensed by this new craze and the disruption that it caused, Chappell grabbed the man and hit his bare backside with the bat.",3905,agree
"Initially a gay pride festival, it has become a celebration of diversity and inclusion.",3906,agree
The dome was restored in January 2012.,3907,agree
"Wheen described his experience as less serious than that of other victims, and had only become aware of the scale of Napier's activities later.",3908,agree
"In the Keirin event, Hoy won the gold medal, despite crashing in the heats, to take his tenth world title.",3909,agree
Riquelme was awarded as the Man of the Match.,3910,agree
"On 24 July 2007, Paterson signed a three-year contract with Gloucester.",3911,agree
"ITV Digital did not update this system, therefore it was very easy for people to produce and sell counterfeit subscription cards which would give access to all the channels.",3912,agree
Local polls commissioned by the District Councils indicated that approximately 80% of the public were opposed to the formation of the Cornish Unitary Authority.,3913,agree
"The scheme sought to ""turn around"" 120,000 households at a cost of around £400&#160;million.",3914,agree
"The Iranian government claims the purpose of its nuclear development is to produce electricity, while experts believe that Iran is technically able to enrich uranium for producing a bomb within a few months.",3915,agree
This had largely been achieved already by sharing rights to Formula 1 coverage from 2012 (it was later dropped entirely from 2016).,3916,agree
"As part of the relaunch, the product was reshaped as a standard moulded bar (similar to other 'Dairy Milk' products) instead of a whole-bar count-line.",3917,agree
"The Road Map has stalled awaiting the implementation of the step required by the first phase of that plan with then Israeli Prime Minister Ariel Sharon stating within weeks of the release of the final text that a settlement freeze, one of Israel's main requirements, would be ""impossible"" because of the need for settlers to build new houses and start families.",3918,agree
On 22 November a man died after his car was washed down a flooded brook in Chew Stoke and trapped against a small bridge.,3919,agree
"Around 1,200 jobs were lost from the closures, but further jobs were created at the Shaw National Distribution Centre.",3920,agree
Before the matter was resolved the BBC requested the assistance of their own staff members to fill-in as audience members for this and other music shows.,3921,agree
Following his release from Charlton.,3922,agree
The verdict meant the ICTY convicted no Croats for their role in the Croatian War of Independence.,3923,agree
"In three games, he scored two goals, collected two yellow cards and one red card in the 2–2 draw at Crystal Palace, for a hand gesture at the crowd.",3924,agree
The Alternative for Germany went on to take seats in three state legislatures in the Autumn of 2014.,3925,agree
"On 26 March 2008, a civil court judge acquitted Suharto of corruption but ordered his charitable foundation, Supersemar, to pay US$110&#160;m (£55&#160;m).",3926,agree
"Although the police did not treat these courses as convictions, Admiral Group companies had chosen to treat them as such and had raised insurance premiums for these drivers by between £80 and £300.",3927,agree
"Resistance to metrication, particularly in the UK and the US, has been connected to the perceived cost involved, a sense of patriotism and lack of desire to conform internationally.",3928,agree
"It is thought the reason for the contamination is ""highly likely"" to have been criminal activity.",3929,agree
"On November 15, 1988, the Buran orbiter and its Energia rocket were launched from Baikonur Cosmodrome in Kazakhstan, and after three hours and two orbits, glided to a landing a few miles from its launch pad.",3930,agree
This time it was awarded a paltry £4 in damages of the £150m it was seeking.,3931,agree
The Royal Navy declared him dead (presumed drowned according to the death certificate) in 2014.,3932,agree
"Work was needed to find whether screening was cost-effective, and acceptable to families.",3933,agree
"One of the roles of the companion is to remind the Doctor of his ""moral duty"".",3934,agree
"In November 2006, Bozizé's government requested French military support to help them repel rebels who had taken control of towns in the country's northern regions.",3935,agree
"Lopez, who also acts as the film's producer, stars as Lauren Adrian, an American news reporter for the Chicago Sentinel who wants to be assigned to the Iraq front-lines to cover the war.",3936,agree
"The conflict has claimed over 40,000 lives to date.",3937,agree
The ruling gave same-sex couples in such relationships the same financial and social rights enjoyed by those in mixed-sex ones.,3938,agree
An eviction took place on 21 September 1969 and the events resulted in licensed squatting organisations that could take over empty premises to use as homeless shelters.,3939,agree
The DSS was unhappy with the direction of the DOS Government policy and split from the coalition in late 2001.,3940,agree
She had no children.,3941,agree
"It was released on 5 June 2006, and entered the UK Singles Chart at number 3.",3942,agree
"The BBC team stated that it is now conclusively proven that ""Nessie"" does not exist.",3943,agree
The first was shown on 26 December 1965.,3944,agree
"There were no fatalities and the crew escaped the crashed aircraft on their own, but four of them were seriously injured.",3945,agree
To have a whole drama focussed around Kat and Alfie is a huge honour for us both and we just can't wait to start filming.,3946,agree
"In spite of the large police presence, the protesters succeeded in breaking up the last day of the summit.",3947,agree
It is unclear whether the two oil firms will carry on with the merger.,3948,agree
The service is broadcast around the world.,3949,agree
"A civil suit, perhaps thus weakened, remains.",3950,agree
"The government stressed, however, that it was not ""standard public ownership"" and that the banks would return to private investors ""at the right time"".",3951,agree
He strongly denied the allegations.,3952,agree
The idea of 'internal incubation' was first put forward in 1802 and 18th and 19th Century egg collectors had reported finding that cuckoo embryos were more advanced than those of the host species.,3953,agree
"Linfield manager Warren Feeney said Bates was a player he always admired, however Glenavon manager Gary Hamilton said he was let down by the player's decision to renege on the verbal agreement he had made.",3954,agree
The identity of the bomber or bombers has not been determined.,3955,agree
"The Nimrod fleet was retired in 2011, and the RAF will share signals aircraft of the US Air Force until the three RC-135s enter service between 2014 and 2017.",3956,agree
"In Scotland, the percentage is higher due to Scotland having a lower population as well having juries made up of fifteen people as opposed to twelve people in England and Wales.",3957,agree
"After finishing 10th in the following season, Dicks left Grays by mutual consent in May 2011.",3958,agree
New government formed.,3959,agree
"This is not going to be solved in a short term"".",3960,agree
"Nevertheless, thousands of small Chinese businesses had set up profitable operations in North Korea by 2011.",3961,agree
"Protesting together with more than one thousand villagers, Willcox said: ""The villagers are not anti-asylum seekers and they are not racists"", adding that ""it was not a simple black and white issue"".",3962,agree
"In July, they removed Atoms for Peace and Yorke's solo music from the service.",3963,agree
"Libya's rebels said sheltering Gaddafi family members was an act of aggression, and called for their extradition.",3964,agree
"There was one fatality among the prisoners, and one prison officer died from heart failure.",3965,agree
"In a high-scoring and entertaining match, the Springboks started well, then held off a late charge by the home side to win 38–36.",3966,agree
"In May 2012, 2 faculty members resigned in connection with a hazing investigation and 13 people were charged with felony or misdemeanor hazing crimes.",3967,agree
"I do, however, recognise that when asking one question in 2008, I should have noted an interest and will be writing to the registrar to make this clear"".",3968,agree
This was the first official confirmation the Chancellor would stand.,3969,agree
"Otherwise, some relatives may suspect that the missing person is still alive somewhere and may return someday.",3970,agree
"In the semifinal, Henin was up a break at 1–0 and 4–3 in the second set, but could not hold the lead.",3971,agree
"He described the trials as ""out of date"" and ""silly"".",3972,agree
"However, apart from a monthly political programme, most non-news regional programming in the English regions was dropped by ITV plc in 2009, although it continues in Wales and the Channel Islands, as well as on STV and UTV &amp; from 2014 ITV Border Scotland.",3973,agree
"This extended their winning run to 27 matches, surpassing the previous record of 26 set by Ajax in the 1970s for the most consecutive club victories by a top-flight team.",3974,agree
The centenary of the rescue was commemorated on 17 March 2007.,3975,agree
He died nineteen days later.,3976,agree
"Because of this, Connolly has a ""deep distrust and dislike of the Catholic church and any other organization that brainwashes people"".",3977,agree
"However, the singer herself won in the category for Best International Female Solo Artist.",3978,agree
"Merson later announced his retirement from professional football as a player on 9 March 2006, less than a month after joining Tamworth.",3979,agree
"Leeds manager Dennis Wise decided not to appeal against the decision, so Nicholls missed Leeds' following three matches over the Christmas period.",3980,agree
James Cameron's original screenplay and Leonardo DiCaprio were not nominees.,3981,agree
An Android version was launched in February that year.,3982,agree
The series was originally broadcast in the United Kingdom in 2004.,3983,agree
It is the only functional inland funicular railway in England (there are about 15 more at English seaside towns).,3984,agree
"He was survived by his wife, Malinee, and his three children.",3985,agree
He died in prison on 7 November 2005 at the age of 84.,3986,agree
"Despite the election of a third consecutive Labour government, Howard described the election as ""the beginning of a recovery"" for the Conservative party following Labour's landslide victories in 1997 and 2001.",3987,agree
"In the early laps, Montoya led from Michael Schumacher, with Räikkönen overtaking Ralf for third and Barrichello charging through the field, reaching eighth by lap 6.",3988,agree
"No evidence indicates it is clinically effective, and children's rights campaigners have called for it to be banned.",3989,agree
"As it reached its expiry, Hamas announced that they were unwilling to renew the ceasefire without improving the terms.",3990,agree
"An opposition satellite station, Lualua TV, operates from London but has found its signals blocked.",3991,agree
"Following the injury he missed the next game against England, but would start for Wales' third game against France.",3992,agree
"Anuak tribesmen interviewed by BBC correspondents said they appreciated the government's effort to keep peace against Anuak rebels, yet ordinary Anuaks still fear for their lives.",3993,agree
The second country (after Mozambique) to be admitted to the Commonwealth without any former colonial or constitutional links with the United Kingdom.,3994,agree
Construction of the Kessock Bridge began in 1976 and it was completed in 1982.,3995,agree
"In 2004, the Legislative Council, which had been dissolved since 1962, was reopened.",3996,agree
"On 7 February, Clifford reported that Goody had emergency surgery in London to remove a tumour on her bowel.",3997,agree
Momo Sylla was to blame for this.,3998,agree
"The car was retired in 2012 after accumulating 576,000 miles, as Veitch had decided to stop driving due to her eyesight becoming too weak.",3999,agree
A BBC report noted the cause of death was not clear and that police had ordered a post-mortem.,4000,agree
"During April 2006, morgue numbers show that 1,091 Baghdad residents were killed by sectarian executions.",4001,agree
"In 2000, the bitter rivalry turned particularly violent.",4002,agree
"The lane which had no intermediate exits was for use by buses, coaches, motorcycles, emergency vehicles and licensed taxis but not mini-cabs.",4003,agree
The line provides cheap hydro-electric power to Brazil and also earns Venezuela tens of millions of dollars every year.,4004,agree
It was controlled by a large number of workers opening and closing a series of canvas flaps.,4005,agree
"A subsequent court ruling stated that while voluntary segregation should be allowed, forced separation is unlawful.",4006,agree
Following closure of the power station the line is disused but has been kept open and fully maintained as a test track for driver training.,4007,agree
One of his main claims was that the film-makers had exploited his image without authorisation.,4008,agree
The damaged eye was causing headaches and it was agreed that surgery was the best solution.,4009,agree
"On 17 June 2016, Tesco sold the company on to a group of investors led by Midlothian Capital Partners and Hattington Capital for £217&#160;million.",4010,agree
"The episode had been advertised as containing events that would ""shake Ambridge to the core"".",4011,agree
"By 2013 only a few ULCCs remain in service, none of which are more than 400 meters long.",4012,agree
Mourinho turned the offer down and said he knew Robson would never step down at the club he loved.,4013,agree
The fee represented a club record for Leyton Orient.,4014,agree
Levy made reference to this campaign on his radio show saying he could not read properly until he was ten and this is why he is passionate about campaigns such as this.,4015,agree
"Harbhajan walked to the crease, and struck the winning runs.",4016,agree
"He was picked for the first game after the Second World War in the 1946–47 season and did not miss a match until 30 August 1955, a total of 401 consecutive matches in the Third Division North.",4017,agree
"In September 2001, the band officially split.",4018,agree
"Based on current population density trends, both species are predicted to become extinct within 200 years.",4019,agree
"Jones took offense, and while Livingstone initially refused to apologise, he subsequently did so at Corbyn's urging.",4020,agree
Triennial music festivals were held in the city but there was no suitable hall to accommodate them.,4021,agree
"He was sentenced to 30 months in prison on January 25, 2013.",4022,agree
"One source said the Russian government was trying to ""foster the illusion of democracy in Russia"", while possibly creating two or three parties to help foster this illusion.",4023,agree
"Though it is common knowledge that biological entities require sustenance to survive, breatharianism continues.",4024,agree
The confrontation came days after McGrath had left his wife and two young children.,4025,agree
"Based on these figures, cocaine consumption was estimated to be about 4&#160;kg daily, or 27 doses per day per thousand young adults in areas that feed into the river—a number nearly three times higher than previous estimates.",4026,agree
"In the event of the merger, BAE shareholders would own 40 % and EADS 60 % of the new enlarged organisation.",4027,agree
"His father, John Bell, a toolmaker, left before Bell was born.",4028,agree
"The BBC calls it ""the famous-yet-elusive beast of Exmoor"".",4029,agree
"Today, the exiled Chagossians are still trying to return, arguing that the forced expulsion and dispossession was illegal.",4030,agree
Also some venues (such as those for sailing) were outside the boundaries of Greater London.,4031,agree
"As a consequence, he was suspended from the Scottish Parliament for the whole of September and the salaries of the party's four MSPs and their staff were stopped—the severest penalty meted out to any peaceful protest in British parliamentary history.",4032,agree
"They also criticised the characters, acting, dialogue, and direction, though they praised Geoffrey Bayldon as Organon and Myra Frances as Adrasta.",4033,agree
"In August 2006, contractors moved his 3,200-year-old statue from Ramesses Square, to save it from exhaust fumes that were causing the 83-tonne (82-long-ton; 91-short-ton) statue to deteriorate.",4034,agree
"Tracey Cramond, who was raising money for Butterwick Hospices, was the 1 millionth person to complete the run, stating she was ""gobsmacked"" and that it was her ""moment of fame"".",4035,agree
"Until 1822, in fact, the possessions of somebody who committed suicide could even be forfeited to the Crown.",4036,agree
"The two contrasting buildings overlook restored gardens, providing a setting for a rural collection in an urban environment.",4037,agree
"Dahl travelled to visit Thomas's hut in Carmarthenshire, Wales in the 1950s and, after taking a look inside, decided to make a replica of it to write in.",4038,agree
The flood defences were breached after a month's rainfall fell in 12 hours.,4039,agree
The lawsuit concerned technical details over the legal registration of Memorial.,4040,agree
Reports of Bin Hir's death were again retracted in 2014.,4041,agree
"On 3 November 2011, jail terms were handed down of 30 months for Butt, one year for Asif, six months for Amir and two years eight months for Majeed, the sports agent that facilitated the bribes.",4042,agree
"Anderson himself came very close to scoring in the match, hitting the post with a volley.",4043,agree
"After the founding of the government in exile he re-established the approximately 80,000 Tibetan refugees who followed him into exile in agricultural settlements.",4044,agree
It is further claimed that such a pacifist could logically argue that violence leads to more undesirable results than non-violence.,4045,agree
Turquoise will be merged with the LSE's trading facility Baikal Global.,4046,agree
"Gold said that it was ""utterly wrong that this highly professional businesswoman has been made a victim in a witch-hunt against football"".",4047,agree
"The Leeds leg, however, was plagued by riots and violence which led to problems in retaining its licence.",4048,agree
"The protester was cautioned on 9 April for causing ""harassment, alarm or distress"".",4049,agree
"The resulting battle left at least 13 people dead, including Moussa and 6 Hamas fighters, and 120 people injured.",4050,agree
"The newspapers also agreed to pay costs and substantial damages, which the McCanns said they would use to fund the search for their daughter.",4051,agree
"In 1996, over 300,000 people attended, leading to ticketing of the main street party in later years up to a limit of 100,000 tickets.",4052,agree
"The principal, Richard Haigh, stated that the move would help to calm some of what he called the ""hysteria"" surrounding the garment.",4053,agree
"Its sister paintings, The Discovery Of The True Cross and St Helen Testing The True Cross, are held in galleries in the US.",4054,agree
Almost all of the Onge people seemed to have survived the tsunami.,4055,agree
"These matches are often looked upon as Junior football's equivalent to the ""Old Firm"" with passionate supporters from both sides.",4056,agree
"The theory suggests that common redstarts have been parasitised by common cuckoos for longer, and so have evolved to be better than the dunnocks at noticing the cuckoo eggs.",4057,agree
"There was great condemnation of this style by the mass media as well as educationists, who expressed that this showed diminishing literacy or linguistic abilities.",4058,agree
The man was holding on by his fingers.,4059,agree
"He captained England B in this game, playing for 61&#160;minutes before being substituted.",4060,agree
Ursula's who were entering Year 8 or above.,4061,agree
"Irvine later stated that the two men had remained on speaking terms, contrary to reports of a rift.",4062,agree
"On 31 March 2015, it was announced the company was buying the bulk of Thwaites beer supply business outright and the top two brands Wainwright and Lancaster Bomber for around £25m.",4063,agree
"Heathrow were not as great, nor as broad-ranging.",4064,agree
"It included all items requested by TCI, but with the recommendation not to follow the request for a breakup of the company.",4065,agree
The investigation revealed that they had been bought from a retired miner who still had access to blasting equipment.,4066,agree
The fort is run by a team of five paid staff members and a dedicated team of 70 volunteers.,4067,agree
"In the same interview, however, he states that he was worried that the UK will become less of a Christian country and that he believes migration policy should foster the preservation of the Christian heritage of the United Kingdom.",4068,agree
They have commissioned more than 30 public sculptures since 1993.,4069,agree
"In 2002, oxygen levels that could support fish along the entire length were recorded for the first time since industry began on the Mersey.",4070,agree
"In recent years, a number of concerns have been raised about the mental health of Aid Workers.",4071,agree
The IOC President Jacques Rogge characterized Greece's organisation as outstanding and its security precautions as flawless.,4072,agree
"He noted that as Network Rail moved to a ""new phase in its development"" it was appropriate for a new chairman to lead it there.",4073,agree
"Over £10,000 worth of jewellery had been found stashed in his garage in 1998, and in March 2005, with Primrose Shipman pressing for it to be returned to them, police wrote to the families of Shipman's victims asking them to identify the jewellery.",4074,agree
"The current signs were switched off on 16 January 2017, with the new screen expected to take their place in the autumn.",4075,agree
"No party can claim that it represents a form of religious belief; nevertheless, religious sensibilities are generally represented through conservative parties.",4076,agree
It was not publicly displayed until 3 October 2005.,4077,agree
"This table decoration played music, told the time and showed Augustus and the other six electors parading before the Roman Emperor.",4078,agree
"ANH, however, interpreted the ban as applying only to synthetically produced supplements, and not to vitamins and minerals normally found in or consumed as part of the diet.",4079,agree
"Following warnings of legal action to stop the monopoly, an announcement was made that an alternative structure would be in place when the contract ended in 2007.",4080,agree
"By May 2006, 86% of the land had been bought as businesses fought eviction.",4081,agree
This move was supposed to be temporary while the club arranged a new stadium of its own on a more local site.,4082,agree
"The High Commissioner escaped unhurt, but seven people were killed and 17 injured in the blast.",4083,agree
"These were accepted by both forces on 26 February, and the merger would have taken place on 1 April 2007.",4084,agree
"Most customers, it was argued, do not realize that they are subsidizing a low wage when they give the tip.",4085,agree
"As a result of this ruling pies made only within a designated zone around Melton, and using uncured pork, are allowed to carry the Melton Mowbray name on their packaging.",4086,agree
"She should have been released expeditiously once this was the case and so her continued detention to obtain samples was unlawful, and thus the samples were taken ""without appropriate authority"".",4087,agree
"As the first winner of three Nations Cup tournaments, Ghana obtained the right to permanently hold the trophy in 1978.",4088,agree
"He lived his remaining years as a wealthy man and avid boxing fan, dying on 2 February 2005, at the age of 99.",4089,agree
All five men wanted to make their pleas together.,4090,agree
She was also fined £400.,4091,agree
"The Commission was offered an additional £30,000 by Atlantic in 2010, but its sponsor department, the Northern Ireland Office, refused it permission to accept the funding.",4092,agree
BMI's ownership transferred to IAG at 23:59 on 19 April 2012.,4093,agree
He speculated that the Metropolitan Police had conspired against him with the help of the KGB.,4094,agree
His performance against Croatia earned him a Man of the Match award.,4095,agree
"An estimated £400,000 worth of damage was caused.",4096,agree
This defeat marked the first time O'Sullivan had lost in a UK Championship final and the third consecutive defeat in a major final in this season.,4097,agree
"Micky Cook, the director of youth, had to spend endless hours with him and [manager] Steve Wignall and then [the next manager] Steve Whitton had to spend a lot of time with him talking him through the tactical side of the game and what his role was within the team"".",4098,agree
"However, he then created more controversy by failing to attend a post-match press conference.",4099,agree
"Wilson, who has led the party for a total of 11 years, has now won four of the five general elections he has contested.",4100,agree
"In 2014, half of the men's GB team fenced for Truro Fencing Club, and 3 Truro fencers appeared at the 2012 Olympics.",4101,agree
"As he turned to face them, they shot him dead at a distance of 15 feet (5 m).",4102,agree
This incident received international attention.,4103,agree
"The new information gathered was significant because little information is known about its current ecology, its behavior, its population status, and its genetics, and without that knowledge it is difficult for researchers to design effective conservation.",4104,agree
The BBC also planned to close 6 Music.,4105,agree
"The last native Manx Gaelic speaker died in 1974, although there are ongoing attempts at revival.",4106,agree
"Critics of the action allege the helicopter was involved in an attempt to bring Bacar into French exile, and that Bacar was able to hold out so long only because he was protected by the French.",4107,agree
He remained a prisoner of war until the end of the war.,4108,agree
YouTube removed the video due to a copyright claim by music publishers.,4109,agree
That was the last time a First World War veteran marched past the Cenotaph and it marked the end of an era.,4110,agree
"In the second referendum, held in 2002, a proposal for a joint British-Spanish administration of the territory was proposed, and was voted down by 17,900 votes to 187 – the ""no"" vote accounting for more than 85% of Gibraltar's entire voting population.",4111,agree
"On 30 March 2007, Coyle was awarded his second Scottish First Division Manager of the Month award of the 2006–07 season.",4112,agree
However he was one of ten players released by the club in May 2012.,4113,agree
He was given a job co-ordinating the Labour party's 2001 general election campaign.,4114,agree
ACC Oldfield took early retirement following what he considered to be a complete humiliation; he died in 1985.,4115,agree
He married civil servant Heather Rogers in 2004.,4116,agree
The facility reported that their next step involved improving the system to prevent the hohlraum from either breaking up asymmetrically or too soon.,4117,agree
Authorities allege safety was compromised in an effort to cut costs.,4118,agree
"He has also created and presented programmes for the BBC, radio 3.",4119,agree
The current owners have begun pumping 40 years of rain water from the quarry with the aim of developing a heritage centre on the site.,4120,agree
"Ahmed's wife and mother, who were passengers in the car, also received minor injuries.",4121,agree
Two other players were injured to such an extent that they never played again.,4122,agree
"The explosion and the resulting fire, which was fed by a ruptured gas main, injured 11 people and caused extensive damage.",4123,agree
"The next day, Deloitte confirmed that an additional 60 redundancies, including the chief executive Trevor Moore, had been made at the group's head offices in London, Marlow and Solihull.",4124,agree
"Accordingly, and for the first time, the Governor had to write publicly to the government explaining why inflation was more than one percentage point higher than its target.",4125,agree
The ballot could have led to a leadership contest.,4126,agree
He received an additional four years for forging Grundy's will.,4127,agree
He had survived an attempt on his life in 2002 when he was shot six times.,4128,agree
"It generates around £500,000 in fines each six months.",4129,agree
The track was announced as a single just ten days before its 15 November 2004 release.,4130,agree
According to reports from the local health officials he had serious underlying health problems and it was not known if a norovirus infection contributed to his death.,4131,agree
Hundreds of Bosnian Serb protestors prevented them from doing so.,4132,agree
"Hicks, who lost two teenage daughters in the disaster, went on to campaign for safer stadiums and helped to form the Hillsborough Families Support Group.",4133,agree
"Once the main force has landed, the platoon provides tactical intelligence and offensive action rolls for the brigade.",4134,agree
Since this incident Wilders has been under constant security protection because of frequent threats to his life.,4135,agree
"At the end of the fourth round of voting, London won the right to host the 2012 Games with 54 votes to Paris' 50.",4136,agree
"Environmental organizations say that the submarine could be dangerous for fishes, because radioactive material could leak to the sea from its two nuclear reactors.",4137,agree
The product was withdrawn from sale in Australia for misleading consumers.,4138,agree
"The bank failed, causing a $350 million bail-out by the Central Bank.",4139,agree
"Duffy was convicted in 1988, but Mulcahy was not brought to justice until almost ten years later.",4140,agree
"While this energy increase may be beneficial to weight management, it was not an adequate replacement for regular exercise.",4141,agree
"He also announced plans for the establishment of a new ""National Security Sector"" to take over SSIS's counter-terrorism and other domestic-security responsibilities.",4142,agree
The BBC World Service broadcasts to some 150&#160;million people in English as well as 27 languages across the globe.,4143,agree
"In the United Kingdom, the National Health Service (2005) does not mandate, nor advise for PSA test, but allows patients to decide based on their doctor's advice.",4144,agree
Chinese culture has long emphasized a sense of deep history and a largely inward-looking national perspective.,4145,agree
"Top Sunni cleric Mohamed Sayed Tantawi condemned the killing as a ""crime against religion, morality and humanity and a crime that goes against honour and chivalry"".",4146,agree
"In response, he was immediately removed from his Vatican post within the Congregation for the Doctrine of the Faith.",4147,agree
Angola were eliminated from the tournament only losing one game.,4148,agree
"The northern subspecies had very few remaining, with only three confirmed individuals left in 2015 (two females; Fatu, 15 and Najin, 25: and one male; Sudan, 42), all in captivity.",4149,agree
Nigerian prosecutors alleged that three of the accused had trained for two years with the then Salafist Group for Preaching and Combat in Algeria.,4150,agree
"A month short of 26 years old at launch, he remains the youngest person to fly in space.",4151,agree
Westminster City Council reported 400 new jobs would be available after the redevelopment.,4152,agree
"Quoting a senior figure in the FFF, the organization was said to have wanted to set a cap of 30% on the number of players of dual-nationality by limiting places in the academies in the 12–13 age bracket.",4153,agree
The case was widely acknowledged to be one of the most significant to be heard by the Supreme Court in the current term.,4154,agree
"One additional session of play was however subsequently possible, taking England to a 40-run lead without further loss, before poor light ended the day.",4155,agree
"In 2006 he scored the fastest goal in Premier League history, as Chopra had only been on the pitch for ten seconds after coming on as a substitute.",4156,agree
"In the UK, this tradition ended in 2001 after a steward was injured in a pitch invasion at a one-day match between England and Pakistan.",4157,agree
A listener complained that it was inappropriate to suggest a black man was unable to speak grammatical English.,4158,agree
He marked his debut by scoring a goal in the 90th minute; the match finished 2–1.,4159,agree
"The US and the EU, however, refused to accept the legitimacy of the referendum.",4160,agree
"On 24 April 2016, Aneta resumed presenting duties in the UK.",4161,agree
"In July 2014, Sušić signed a two-year contract to continue as coach, after he removed his resignation.",4162,agree
In 2004 he was found not guilty of indecent assault against a seven-year-old girl.,4163,agree
"In a statement, Esure said they had ""utmost sympathy for the horrific incident"" but added that insurance was there to cover ""unexpected events and accidents, not deliberate and unlawful acts by individuals destroying their property"".",4164,agree
"She had around six weeks off work after the birth of her second child, a boy named Paolo.",4165,agree
His goal proved to be the winner in a 1–0 win.,4166,agree
"Following the sale of Amstrad PLC to BSkyB, Viglen is now Sugar's sole IT establishment.",4167,agree
Due to escalating violence against the rally's participants the rally had to be abandoned and the activists driven in a bus to safety by the police.,4168,agree
When the firetruck arrived it had no water.,4169,agree
"In addition to finding against Laws with regard to the payment of rent to his friend, the investigation also found irregularities in phone bill and building work expenses.",4170,agree
However non-compliance by countries such as Venezuela has led to the failure of accountability.,4171,agree
"He asserted that since the politicians had not asked the people by a referendum to abolish the institution, a referendum to bring him back was not needed.",4172,agree
"They beat Portugal 3–1 in the third place play-off, where he played Kahn instead of Jens Lehmann.",4173,agree
"The guy is a little bit confused because when you show him the video footage and he asks what is he doing wrong, I don't know what to tell him because he's not actually doing anything wrong.",4174,agree
Much more predictive of sexual-health status are socioeconomic factors like poverty and mobility.,4175,agree
However it remains open as a taxiway and a helicopter airstrip.,4176,agree
"The study observed that 21 of 29 dogs yawned when a stranger yawned in front of them, but did not yawn when the stranger only opened his mouth.",4177,agree
He left the club in 15th place in the league having won just one game in ten.,4178,agree
The oblast has begun to see increasing trade with the countries of the EU as well as increasing economic growth and rising industrial output.,4179,agree
"Only recently released from prison, he had been trying to break his habit.",4180,agree
The Wheel was dismantled in October 2010 and moved to London's Hyde Park.,4181,agree
Could not return any data.,4182,agree
"Pullman has singled out Elliott's performance as one the film got ""just right"".",4183,agree
Demand surged in the new century because of its relative simplicity and portability.,4184,agree
The Liberal Democrats lost a further seven seats.,4185,agree
