Headline,Body ID,Stance 
"After Radcliffe and Tullett's initial protest, teammates Kathy Butler and Hayley Yelling – who both missed out on a place in the final – protested alongside coaches Mark Rowland and Alan Storey, wearing Radcliffe masks and holding up banners with mocking slogans including one which read 'Free Paula'.",6376,discuss
Stanton started to coach Radcliffe at the age of 12 after his wife Rosemary spotted her talent.,6377,discuss
"They say if someone was under threat, agents like Nelson were to inform the FRU, who were then to alert the police.",6378,discuss
Donoghue was therefore required to claim damages for negligence.,6379,discuss
A flight attendant on United Airlines Flight 175 called a United Airlines mechanic and reported that hijackers had killed the crew.,6380,discuss
"It is also one of the longest-living animals of any type, with a lifespan of up to 140 years; the oldest has been recorded at 168 years old.",6381,discuss
The measure was initially proposed in 2010 and was recommended by the World Bank.,6382,discuss
"After much discussion, it was decided via a vote that those bodies should instead be classified as dwarf planets.",6383,discuss
"He went off with a thigh strain during the match against Newcastle United, which commenced a period of being in and out of the side for two months.",6384,discuss
However the exchange rate used by these businesses may not always reflect the true value of the currencies involved.,6385,discuss
The win at Bay Hill also vaulted Els to the top of the FedEx Cup standings.,6386,discuss
His team brought parts of two of the five engines to the surface.,6387,discuss
"Peru, Uruguay, Australia, and New Zealand also support proposals to permanently forbid whaling south of the Equator, as Solor (an island of Indonesia) is the only place of the Southern Hemisphere that takes whales.",6388,discuss
"King's Cross and St Pancras railway stations are at the eastern end of the road, the British Library is nearby, and Euston railway station is a further west.",6389,discuss
"He left hospital after a month, his health having ""improved considerably"" according to Greaves' friend and agent Terry Baker.",6390,discuss
"Additional photos were taken looking down the mountain, in order to re-assure that they had made it to the top and to document that the ascent was not faked.",6391,discuss
"Also in 1950, the Stone of Destiny was removed from Westminster Abbey by nationalists.",6392,discuss
"Arguments against devolution and the Scottish Parliament, levelled mainly by the Conservative Party, were that the Parliament would create a ""slippery slope"" to Scottish independence and provide the pro-independence Scottish National Party with a route to government.",6393,discuss
"The resignation of Harold Wilson in 1976 brought James Callaghan to power, but his small majority was eroded by several by-election losses, and the government became increasingly unpopular.",6394,discuss
Later that day Barrymore was released on police bail pending further enquiries.,6395,discuss
The cause of death was found to be drowning.,6396,discuss
"Although Strike It Rich and Strike It Lucky have been repeated on the digital channel Challenge, his entertainment shows such as Barrymore and My Kind of People are never repeated anywhere and his work is never included on clip shows, such as those marking ITV's 50th anniversary or the 100th anniversary of the London Palladium.",6397,discuss
"The first Somali immigrants were seamen and traders who arrived in small numbers in port cities in the late 19th century, although most Somalis in the UK are recent arrivals.",6398,discuss
The Wantage Tramway used to link Wantage with Wantage Road station.,6399,discuss
A mooted long-term lease to Fox 21 fell through in 2015 though the facilities continue to be used for film-making.,6400,discuss
"Promotion of the naturally unspoilt reef system was cited as the driver for new tourism potential with other such reefs, such as the Great Barrier Reef in Australia, now placed under threat of extinction due to human activities.",6401,discuss
"A 2004 World Bank publication would suggest that, in this period, Montesinos' abuse of the power accorded him by Fujimori ""led to a steady and systematic undermining of the rule of law"".",6402,discuss
"Helt and Eigsti (2010) showed that dogs, like humans, develop a susceptibility to contagious yawning gradually, and that while dogs above seven months 'catch' yawns from humans, younger dogs are immune to contagion.",6403,discuss
Aldrin dedicates a chapter to this incident in his autobiography Magnificent Desolation.,6404,discuss
"They had been seen together since 10 February 2006, when Prince Albert was accompanied by Wittstock to the opening ceremony of the Torino Olympics.",6405,discuss
"Jerry del Missier, chief operating officer of Barclays, also resigned, as a casualty of the scandal.",6406,discuss
"In 1975, the first of the two shows was broadcast prior to Christmas Day, airing on 23 December, followed by the traditional Christmas Day show two days later.",6407,discuss
The second programme was discontinued after 1984.,6408,discuss
"For Christmas Day, Noel Edmonds (presenting his last ever edition of TOTP) hosted the show from the 'TOTP Production Office' with clips taken from various editions of the show broadcast during the year and new studio footage performed without an audience.",6409,discuss
"with Rosie Hetherington, Gill Clarke and Pauline Peters making up the six.",6410,discuss
"In Italy, impatient Potter fans organised ""Operation Feather"", deluging the publisher Salani with feathers (reminiscent of Hogwarts' messenger owls) to demand expedited publication for the Italian translation of the seventh and final book in the series.",6411,discuss
"The aircraft destined for Bahrain International Airport was loaded with 76 tons of goods, half of which was diplomatic mail.",6412,discuss
The Civil List Act 1972 forbade parliament from reducing any of these payments.,6413,discuss
"On 11 May 2006, he was charged with 15 counts of ""making indecent images"" (a legal term actually meaning to download and store indecent images as distinct from the act of photography) of children.",6414,discuss
She ended her career ranked World No.,6415,discuss
"Following an investigation, the ESRB changed its rating from M to AO, setting a precedent that games can be re-rated due to the presence of pertinent content that exists on the game's disc, even if that content is programmed to not be playable without modification or unauthorized use of a third-party cheat device.",6416,discuss
"McLaren boss Ron Dennis later said the team had got ""out of sequence"" when Hamilton did not as agreed allow Alonso past earlier in the qualifying session.",6417,discuss
"Alonso and Ferrari had a difficult season, but went close to winning the Hungarian Grand Prix, before being overtaken by Daniel Ricciardo only a couple of laps before the finish.",6418,discuss
These were ten minutes in length and had several Canadian actors provide the voices.,6419,discuss
This was the only Wimbledon final of the decade that did not involve Venus Williams and/or Serena Williams.,6420,discuss
"Henin mentioned seeing Roger Federer finally complete the grand slam of titles by winning the French Open in 2009 had been an inspiration, as had Kim Clijsters' return to the tour and her victory at the US Open.",6421,discuss
"On the final day of the league season, he scored the opener with a powerful shot from 20 yards out in a 2–0 win against St Johnstone to clinch the championship for Celtic.",6422,discuss
"Despite this, Sir Alex Ferguson was full of praise for the striker, who scored 3 goals in 13 matches in all competitions during his three-month stay, saying, ""He's been fantastic for us, his professionalism, his attitude, everything he's done has been excellent.",6423,discuss
"It was initially feared that Larsson had suffered a compound leg fracture, an injury which would normally result in an even longer absence – or possibly even end his professional career – but X-rays soon revealed that the injury was not as serious as originally feared.",6424,discuss
"The possibility of an extra pip for the leap second thus justifies the final pip being longer than the others, so that it is always clear which pip is on the hour.",6425,discuss
"Whilst repairs were underway the BBC elected to broadcast a ""dignified silence"" in place of the pips at 19:00.",6426,discuss
"Although ""negative"" leap seconds can also be used to make the year shorter, this has never happened in practice.",6427,discuss
"During this period, there was considerable press coverage of the disorder, which some felt took an unfairly negative and one-sided view of the carnival.",6428,discuss
The Firefox NoScript extension enables users to allow scripts selectively from a given page while disallowing others on the same page.,6429,discuss
"Although the pink shirts were never used in a competitive fixture, they were worn for a pre-season friendly against Plymouth Argyle in 2006.",6430,discuss
"There also exists a research facility near Auburn University, the NCAT Pavement Test Track, that is used to test experimental asphalt pavements for durability.",6431,discuss
The design will be based on Bombardier's Aventra design.,6432,discuss
"This proposal was subsequently shelved in August 2016 due to ""poor overall value for money to the taxpayer"".",6433,discuss
"It is currently uncertain if Tetrapodophis is a snake or another species, in the squamate order, as a snake-like body has independently evolved at least 26 times.",6434,discuss
The couple have two sons: Beau Lee Jones (born 10 August 2007) and Tate Lee Jones (born 6 May 2011).,6435,discuss
"On 13 November 2006, Bunton released the charity single for the BBC Children in Need appeal, recording Petula Clark's 1960s song ""Downtown"".",6436,discuss
"At the end of the season, longtime LA Galaxy player United States national team player Landon Donovan retired.",6437,discuss
"He served on Villa's Board of Directors from February until April 2016, and then he, along with fellow Board member former Football Association chairman David Bernstein, resigned in protest against owner Randy Lerner's stewardship of the club.",6438,discuss
"Along with John Gummer MP, she converted from the Church of England to the Catholic Church following the decision of the Church of England on the Ordination of women as priests.",6439,discuss
The limited energy input imposed on it by its diet has affected the panda's behavior.,6440,discuss
"In 1998, the Guardian Council rejected Hadi Khamenei's candidacy for a seat in the Assembly of Experts for ""insufficient theological qualifications.",6441,discuss
Katsav later rejected the deal with prosecutors and vowed he would prove his innocence in court.,6442,discuss
"The plan was described by the Guardian as a ""wide-ranging crackdown on Hamas"".",6443,discuss
"Eleven games into the following season Jez George became Director of Football, and Richard Money was announced as the new head coach of the club.",6444,discuss
"A typical police response to why a rave was not stopped is: ""officers had decided not to stop the rave because they had only received one complaint about noise and the amount of resources needed to stop it would not be justified.",6445,discuss
"In London, where Crow was a candidate, the party secured 17,758 votes, equating to the tenth largest share of the vote.",6446,discuss
"On 25 September, Blackpool beat Southend United 2–1 after extra time to reach the fourth round for the first time in 35 years.",6447,discuss
"On 28 December, Iraqi forces advanced into the centre of the city of Ramadi and liberated it.",6448,discuss
The proposals were introduced at a small number of schools nationally.,6449,discuss
"Another study is using artificial intelligence to try and monitor multiple high-risk patients, and this is done by asking each patient numerous questions based on data acquired from live doctor to patient interactions.",6450,discuss
"In recent seasons, Talbot have exited the tournament to fellow non-league opposition.",6451,discuss
"Traditional western Bhutanese structures are often made from wooden frames earthen material, namely wattle and daub interior walls, rammed earth exterior walls, and stone and earth retaining walls.",6452,discuss
"The terminal has now reopened with all check-in desks operational, new security screening facilities, and piers D, G and H now accepting passengers.",6453,discuss
"The black, skull-like face-paint, used by the team members, was originally used to mask identities.",6454,discuss
"The FFF responded by releasing a public statement on its website denying the report, stating, ""[N]one of its elected bodies has been validated, or even contemplated a policy of quotas for the recruitment of its training centers.",6455,discuss
"In the semi-final against Italy, the match was scoreless until near the end of extra time when Germany conceded two goals.",6456,discuss
Additionally the Caterham Midlands showroom operates outside Leicester.,6457,discuss
The report focused its criticism on the Phoenix Four and chief executive Kevin Howe who oversaw its collapse.,6458,discuss
"The request to refer the case was dismissed on 19 November 2004, with the judges saying that the cost and resources of quashing the conviction could not be justified, although they did accept that Evans did not murder either his wife or his child.",6459,discuss
"As a result of the Cod Wars with Iceland, this industry has been in decline for many years.",6460,discuss
"Bafana Bafana won their first title on home soil, defeating Tunisia in the final.",6461,discuss
"However, a NATO ambassador told the International Herald Tribune that Clark's dismissal seemed to be a ""political thing from the United States"".",6462,discuss
In September 2011 it was announced that the notes would enter circulation on 2 November.,6463,discuss
"On his religious views, Connolly called himself an atheist.",6464,discuss
Farthing's divorce was finalised in November 1998.,6465,discuss
Her body was discovered about 14 minutes later by neighbour Helen Doble.,6466,discuss
"As of 27 July 2017, 43 of the dead had been formally identified, including a stillborn baby.",6467,discuss
"After having failed to change the BBC's decision to not include the SNP in the final British debate, in line with the decision by ITV and Sky News, the SNP mounted a legal challenge to the BBC at the Court of Session in Edinburgh.",6468,discuss
Davids scored his first goal for Barnet in February 2013 in a 2–0 home victory over Southend United.,6469,discuss
"France deployed transport aircraft and special forces, the Netherlands deployed troops from the Netherlands Marine Corps and an Army Medical/Engineering Battalion, and Australia contributed transport aircraft and medical, dental and preventive health teams (under the Australian name, Operation Habitat).",6470,discuss
"One 419 scam that ended in murder occurred in February 2003, when Jiří Pasovský, a 72-year-old scam victim from the Czech Republic, shot and killed 50-year-old Michael Lekara Wayid, an official at the Nigerian embassy in Prague, and injured another person, after the Nigerian Consul General explained he could not return the $600,000 that Pasovský had lost to a Nigerian scammer.",6471,discuss
The tunnel was reopened on 22 October 2016.,6472,discuss
"Barrichello has since admitted he overreacted, and he would not have won as the Red Bull cars were half a second a lap quicker than him.",6473,discuss
"Team principal Ross Brawn said of the incident ""He had the 11th fastest time of the race.",6474,discuss
"Although a fictitious event, at least six calls were made to GMPTE asking if services had been affected.",6475,discuss
"Among them was one woman, Fátimih Zarrín Táj Baragháni, a poet, who later received the name of Táhirih (the Pure).",6476,discuss
"Hundreds of government workers fled the country, while others were imprisoned.",6477,discuss
The advice also warns publishers that massage parlours can disguise illegal offers of sexual services and it suggests checking qualifications to ensure the advertised service is legitimate.,6478,discuss
"Massage parlours are sometimes advertised in newspapers, but a newspaper which carries advertising for a brothel under the guise of a massage parlour may be liable to prosecution for money laundering offences under the Proceeds of Crime Act 2002.",6479,discuss
Stowaways who survived usually traveled relatively short distances or at a low altitude.,6480,discuss
"Sales of these shoes are low in comparison to those made in Asia, however; in 2010, the factory was producing about 50 pairs per day.",6481,discuss
Many credited Shanghai's growth during the period to Zhu Rongji.,6482,discuss
The bodies of the hikers were soon located by the authorities.,6483,discuss
Here he recorded a weekly show from his home in Wales and it went out on a Sunday afternoon at 1pm.,6484,discuss
"While he was lucky to survive, this was not a case of true freefall survival, because he was flying a wingsuit, greatly decreasing his vertical speed.",6485,discuss
"In 2012 it was added to the United Kingdom's 'tentative list' - an essential prerequisite to formal nomination, evaluation and potential inscription as a World Heritage Site.",6486,discuss
"More importantly, he was the Cabinet Minister responsible for the introduction of the Community Charge or poll tax, a policy that brought a standing ovation at the Conservative Party conference at which it was announced, and riots across the country when it was implemented.",6487,discuss
"Surrey Police stated that they had not contacted Price: ""No allegation of rape has been made and Miss Price will not be making a statement to police"".",6488,discuss
"In an interview, Chisholm said she wanted to create deeper songs using piano, violin and personal themes.",6489,discuss
"However, Shetty was unaware of all the alleged insults (often made behind her back).",6490,discuss
"This was followed by a series of apologies to Shetty from the housemates, and her belief that Goody was not a racist: ""I don't feel there was any racial discrimination happening from Jade's end.",6491,discuss
"Clijsters withdrew from the event in Miami the next week Clijsters then appeared six weeks later in her home town of Bree to play in a Fed Cup tie against Croatia, winning both of her rubbers.",6492,discuss
Clijsters’ 17 match winning streak was finally ended by Svetlana Kuznetsova.,6493,discuss
"The judge concluded that Clifford had caused an ""additional element of trauma"" to his victims by his ""contemptuous attitude"" during the trial.",6494,discuss
The court later dismissed the lawsuit filed by Castaway against de Mol and Endemol.,6495,discuss
"Councillor Richard O'Carroll, a Labour Party member of Dublin Corporation, was the only elected representative to be killed during the Easter Rising.",6496,discuss
"Police sources arrested three suspects and claimed the chief suspect was loyal to Al-Qaeda, although Al-Qaeda in the Islamic Maghreb denied involvement.",6497,discuss
"The city also has two other clubs: Wessex Rugby Club, which is located in Exwick, and Exeter Saracens Rugby Club, which is located in Whipton.",6498,discuss
"Ole Olsen (in 1971 and 1975), Sam Ermolenko (in 1993) and Tai Woffinden (in 2013) were riders for the club when they became World Speedway Champions.",6499,discuss
"This expansion would see the workforce double from 700 to 1,400.",6500,discuss
"Following the World Cup, despite speculation that he would be moving to play American Football in the National Football League or stay to play rugby in the English Premiership, Lomu returned to New Zealand.",6501,discuss
"In modern times, all popes have stayed in office until death.",6502,discuss
The total price for the acquisition will be approximately $2.,6503,discuss
"Recorded settlements at the mouth of the Wear date to 674, when an Anglo-Saxon nobleman, Benedict Biscop, granted land by King Ecgfrith of Northumbria, founded the Wearmouth–Jarrow (St.",6504,discuss
Clarkson has also made similar comments about driving in Lincolnshire.,6505,discuss
These tragedies have given the Chengguan a notorious reputation and the agency is generally disliked and loathed by the Chinese people.,6506,discuss
"Ralf Little did not appear in this episode, but his character is referenced.",6507,discuss
An early manuscript version was entitled Time for a Change.,6508,discuss
"In the 1950s, the population was estimated at 6,000 animals, but declined rapidly over the subsequent five decades.",6509,discuss
"The only piece returned to a murdered patient's family was a platinum-diamond ring, for which the family were able to provide a photograph as proof of ownership.",6510,discuss
"During this period, according to Shipman's cellmate, he received a letter from Primrose exhorting him to ""tell me everything, no matter what"".",6511,discuss
"On 11 February 2000, ten days after his conviction, the General Medical Council formally struck Shipman off its register.",6512,discuss
"A documentary about the move to new premises, The Big Move, reflected that over the years the staff numbers had dropped by about 800, and around 170 people would be moving to the new site.",6513,discuss
A blue plaque on the front of the pub commemorates the event.,6514,discuss
"After the allegations, Archer was disowned by his party.",6515,discuss
"Andrina Colquhoun, Archer's former mistress, confirmed that they had been having an affair in the 1980s, thus contradicting the claim that he and Mary Archer had been “happily married” at the time of the trial.",6516,discuss
He had his prostate completely removed as a preventative measure.,6517,discuss
Duncan Smith was removed the following year.,6518,discuss
"In February 2007, Ahtisaari delivered a draft status settlement proposal to leaders in Belgrade and Pristina, the basis for a draft UN Security Council Resolution which proposes ""supervised independence"" for the province, which is in contrary to UN Security Council Resolution 1244.",6519,discuss
"According to Human Rights Watch (HRW), ""800 non-Albanian civilians were kidnapped and murdered from 1998 to 1999"".",6520,discuss
McMahon had said that he still suffered from the injury to his neck in March 2007.,6521,discuss
"A decade later, James made the fateful decision to invade England in support of France under the terms of the Auld Alliance.",6522,discuss
"Institutions such as clearing banks, building societies and the Post Office will readily accept Scottish bank notes.",6523,discuss
"In spite of the Danish name on the new notes, banknotes issued by Danske Bank are sterling notes and should not be confused with banknotes of the Danish krone issued by the Danmarks Nationalbank, Denmark's central bank.",6524,discuss
"Coastal defences have been put in place in Charmouth and Weymouth, where houses are at risk, but in other places, where the coastline remains in a natural state, the management policy is to take no action and allow erosion to take its course.",6525,discuss
The sand dunes are becoming unstable due to increasing tides which has forced the Montrose Golf Links to consider moving the golf course more inland.,6526,discuss
On 7 September 2009 it was announced that Evans would take over breakfast show from Sir Terry Wogan after Wogan announced his intention to leave the show at the end of the year.,6527,discuss
"A judge annulled the genocide trial in April 2013, a ruling that might have forced prosecutors to begin the case all over again.",6528,discuss
Other major shopping areas are situated in the districts of Westbourne and Boscombe.,6529,discuss
"Since 2008, Bournemouth has held its own air festival over four days in August.",6530,discuss
"The following month, the BBC stated Morrissey would not be part of Britain's Eurovision entry.",6531,discuss
"In an interview in March 2013, Walters said, ""Morrissey and I have been friends for a long time, probably around 20 years.",6532,discuss
"In his autobiography, Morrissey also mentions a relationship with a younger Italian man, known only as ""Gelato"", with whom he sought to buy a house around 2006.",6533,discuss
"Heeley City Farm and Graves Park are home to Sheffield's two farm animal collections, both of which are fully open to the public.",6534,discuss
"Sightings were first reported in the 1970s although it became notorious in 1983, when a South Molton farmer claimed to have lost over 100 sheep in the space of three months, all of them apparently killed by violent throat injuries.",6535,discuss
"In a series of tweets, Yorke wrote: ""Make no mistake, new artists you discover on Spotify will not get paid.",6536,discuss
"In 2011 the Royal Shakespeare Company presented an adaptation of Double Falsehood as ""Cardenio, Shakespeare's 'lost play' re-imagined,"" directed by Gregory Doran.",6537,discuss
"During the ""glory days"" of the wine industry, grapes were grown from the vineyard area of 9,000ha, divided into private and public ownership, and spread mainly throughout the south and west of Kosovo.",6538,discuss
"On 24 March 2016, Karadžić was found guilty of genocide in Srebrenica, war crimes and crimes against humanity, 10 of the 11 charges in total, and sentenced to 40 years' imprisonment.",6539,discuss
"On 31 December 2009, rather than being fully privatised, the mint ceased to be an executive agency and its assets vested in a limited company, Royal Mint Ltd.",6540,discuss
"As the Oosterscheldekering and Hartelkering storm surge barriers were also closed, the entire Dutch coast was protected against flooding for the first time since 1976.",6541,discuss
"At the start of the 20th century, they were almost extinct in Southern England, but since then have hugely expanded their range for no apparent reason and possibly in some cases with human help.",6542,discuss
"Saudi Arabia also closed its embassy in Syria, following the Syrian Civil War.",6543,discuss
"The high cost of living, combined with rising cost of accommodation, further education and higher education means that many young people cannot afford to live independent lives from their families.",6544,discuss
"The music of Christmas has always been a combination of sacred and secular, and every year in the UK there is highly publicised competition to be the Christmas number one single, which has led to the production of music which provides the mainstay of festive playlists.",6545,discuss
"When the petition closed on 4 February 2012 it had received 26,351 signatures in support of restoring capital punishment, but a counter-petition calling to retain the ban on capital punishment received 33,455 signatures during the same time period.",6546,discuss
A grass-roots online campaign was launched and a petition established by supporters of the Council.,6547,discuss
His outspokenness placed him in the center of the anti-doping controversy.,6548,discuss
"He also introduced a number of well received specialist programmes including children's programme The Music Machine, early music programme Spirit of the Age, jazz showcase Impressions, vocal music programme Voices and the arts programme Night Waves.",6549,discuss
"The experiment was wildly successful, attracting 1.",6550,discuss
The season saw the launch of a venture called the Proms Family Orchestra in which children and their extended families can make music with BBC musicians.,6551,discuss
"Originally the contestants were predominantly members of the general public, but in the show's later years, only celebrities appeared on the show, in special live editions that coincided with holidays and the like.",6552,discuss
"After the trial, ITV aired a documentary about the scandal, along with Ingram's entire game, complete with Whittock's coughing sounds.",6553,discuss
"In 2011, a new swing bridge over the Buna River was constructed, thus replacing the old bridge nearby.",6554,discuss
"Despite this licensing risk, most commercial software vendors are using open source software in commercial products while fulfilling the license terms, e.",6555,discuss
The Aigas Field Centre has a building named the Magnus House in his honour.,6556,discuss
"The high-speed rail network has been criticized in the American media as a questionable state megaproject aimed at increasing national pride and growth but having had problems such as corruption, construction quality, safety, low utilization due to high ticket prices, and high costs.",6557,discuss
Davis maintains that ethnic jokes reinforce ethnic stereotypes and sometimes lead to calls for violence.,6558,discuss
"On Tuesday, September 25th, in 2001, Iran's fifth president, Mohammad Khatami meeting British Foreign Secretary, Jack Straw, said: ""Iran fully understands the feelings of the Americans about the terrorist attacks in New York and Washington on September 11.",6559,discuss
"Cream teas, known as Devonshire Teas, spread to southern Australia as early immigrants from Cornwall and Devon took their traditional recipes with them.",6560,discuss
"The 1658 cookery book The Compleat Cook had a recipe for ""clouted cream"".",6561,discuss
It forms an essential part of a cream tea.,6562,discuss
"Aquino declared that the media may have worsened the situation by giving the gunman ""a bird's-eye view of the entire situation"".",6563,discuss
The cause of unconsciousness can be any reason from trauma to intoxication from alcohol.,6564,discuss
"The English lawyer William Bray wrote in his diary that he had played a game of baseball on Easter Monday 1755 in Guildford, also in Surrey.",6565,discuss
Yeltsin also felt that the restoration of the Soviet anthem was part of a move to reject post-communist reforms that had taken place since Russian independence and the dissolution of the Soviet Union.,6566,discuss
"Automatic computer speech recognition now works well when trained to recognize a single voice, and so since 2003, the BBC does live subtitling by having someone re-speak what is being broadcast.",6567,discuss
He attended the Libyan military academy from 1981 to 1983 and graduated with the rank of a lieutenant colonel.,6568,discuss
The bomb exploded nearly at 11:45 am when Jibril turned the ignition key.,6569,discuss
"However, the behaviour also takes place in warm water and is also observed in birds that do not typically stand in water.",6570,discuss
"However, because these marks occur singly, without any implied context, and are made crudely and simply, Qiu Xigui concluded that ""we do not have any basis for stating that these constituted writing nor is there reason to conclude that they were ancestral to Shang dynasty Chinese characters.",6571,discuss
"Prior to his election, Mwanawasa served as vice-president from 1991 to 1994 whilst an elected Member of Parliament for Chifubu Constituency.",6572,discuss
"When Mwanawasa died, Zimbabwean opposition leader Morgan Tsvangirai was among the first to publicly express grief.",6573,discuss
"However, the vast majority of abdominal pregnancies require intervention well before fetal viability because of the risk of bleeding.",6574,discuss
In January 2013 the adult single fare from Birmingham to Wolverhampton was £2 by bus and £3.,6575,discuss
The line would spread the benefits of integrated transport beyond the centre of Birmingham and was part of a wider initiative to better connect both cities to the proposed High Speed 2 interchange at Curzon Street.,6576,discuss
The Presidential Secretariat has stated that there was no basis to the media report and follow up reports which intimated the same.,6577,discuss
"At the last minute, Awami League and its allies withdrew from the election on 3 January, jeopardising the country's stability.",6578,discuss
Dog meat is also believed to raise the libido in men.,6579,discuss
It is seen as being comparable in consumption to chicken or pork.,6580,discuss
"Sir Stewart Menzies, the head of MI6 (who was generally known simply as ""C"") soon decided that a separate Special Operations branch was unsound, and merged it into the general body of MI6.",6581,discuss
"In 2012, the government authorised a limited cull led by the Department for Environment, Food and Rural Affairs, however, this was later deferred with a wide range of reasons given.",6582,discuss
Magnetotactic bacteria build miniature magnets inside themselves and use them to determine their orientation relative to the Earth's magnetic field.,6583,discuss
"Despite some objections, Swindon Borough Council gave approval in 2008 for further investigation of the scheme proposed by the Wilts & Berks Canal Trust.",6584,discuss
"That single, ""Whole Again"", became their first number-one hit in the United Kingdom and stayed at the top for four consecutive weeks.",6585,discuss
Her biggest selling book Delia Smith's The Winter Collection (1995) sold 2 million copies in hardback.,6586,discuss
"He made his professional debut on 6 January 1937 at the Madison Square Garden against the best professional player, Ellsworth Vines.",6587,discuss
"The logo, which appears on the left breast of a garment, is stitched into the fabric of the shirt.",6588,discuss
He reiterated this in an interview in 2017.,6589,discuss
"Hirst's mother who was from an Irish Catholic background worked for the Citizens Advice Bureau, and has stated that she lost control of her son when he was young.",6590,discuss
"Since the 2008 appeal there has been a return to regular features on the Appeal's progress in each edition, and the reinstatement of a physical studio set Totaliser.",6591,discuss
Besigye's arrest led to more riots in Kampala.,6592,discuss
"According to the FBI, some factions of the 18th Street gang have developed a high level of sophistication and organization.",6593,discuss
"Edward proposed to remind his listeners: ""I am still the same man whose motto was 'Ich Dien', I serve.",6594,discuss
The aircraft will be Boeing KC-135 Stratotanker tankers converted to RC-135W standard in the most complex combined Foreign Military Sales case and co-operative support arrangement that the UK has undertaken with the United States Air Force since the Second World War.,6595,discuss
An apology about the story was made on 9 November during that evening's broadcast of the programme.,6596,discuss
"Celebrities such as Noel Gallagher, Robbie Williams, Posh and Becks, Kylie Minogue, Myleene Klass, Michelle Collins, S Club 7 and Jenny Frost announced their support for Young, while Gates was backed by Duncan James, Natasha Hamilton, Richard and Judy, Westlife, Faye Tozer, Denise Van Outen, Ben Adams, Neil Tennant, Andrew Lloyd Webber, Claire Richards, Boy George, Ricky Gervais and Francis Rossi.",6597,discuss
A broad majority of German lawmakers passed a resolution asking Angela Merkel's government to clarify the ruling so as to allow Jews and Muslims to continue to practice their religion.,6598,discuss
"On 11 April 2007, Rob Kelly was sacked as manager and Nigel Worthington appointed as caretaker manager until the end of the season.",6599,discuss
"It was eventually found to be too small given the growth of the town, and the Irish Parliament granted permission to build a replacement in 1725 one mile away on the 'Green of Lurgan', now known as Church Place, where it stands to this day.",6600,discuss
"He also worked with Eric Holder, then United States Deputy Attorney-General, and Louis Freeh, then Director of the FBI, on issues related to international drug trafficking and interdiction.",6601,discuss
"A left-hander, he reached the World Professional Championship Final on six occasions (1984, 1990–1994) but failed to win the sport's most prestigious title since his first attempt in 1981.",6602,discuss
"As part of the agreement cruise ships from 8 Carnival companies, including Carnival Cruise Line and Holland America Line, are required to operate for 5 years under a court-supervised environmental compliance plan with independent audits and a court-appointed monitor.",6603,discuss
"On 12 May 2016, it was announced that Fox and Piper had divorced after more than eight years of marriage.",6604,discuss
"With university friends Brian Brater and Jarret Myer, he backed the establishment of Rawkus Records, an independent hip hop record label.",6605,discuss
"Aston became the subject of many newspaper headlines on her sudden departure where it emerged that she had a one off indiscretion with the group's producer, Andy Hill, who was also the husband of Bucks Fizz creator, Nichola Martin.",6606,discuss
"At that year's Wimbledon, the players seats were positioned with their backs to the umpire's chair, rather than the spectators.",6607,discuss
Senussi appeared in a Libyan court for a pre-trial hearing on 19 September 2013.,6608,discuss
"After local protests and international criticism, Fouad Mourtada was granted a royal pardon on 19 March 2008 just days before an appeal hearing.",6609,discuss
The European stores traded under the name PC City.,6610,discuss
"The authorities denied her re-entry, confiscated her passport, and sent her back to the Canary Islands without it.",6611,discuss
"The US Department of Defense reports that he was born in 1977, in Kuwait City, Kuwait.",6612,discuss
Lawyers of two Turkish ultranationalist professional associations led by Kemal Kerinçsiz then brought criminal charges against Pamuk.,6613,discuss
"Three years later, the only remaining coal pit in the region was Maltby Colliery near Rotherham.",6614,discuss
The industry was placed under threat on 6 March 1984 when the National Coal Board announced the closure of 20 pits nationwide (some of them in South Yorkshire).,6615,discuss
"The Liberal Democrat-Conservative administration re-grouped in 2005 and controlled the council until May 2007 when Labour returned to power, consolidated its position still further in May 2011 and 2015.",6616,discuss
Full planning permission was subsequently granted on 10 December 2012.,6617,discuss
"On 24 August 2015, the building contracts were awarded for the western section (Ealing to Hammersmith: £416 million, to BAM Nuttall, Morgan Sindall and Balfour Beatty), the central section (Hammersmith to Tower Bridge: £746 milion, to Ferrovial Agroman and Laing O'Rourke) and the eastern section (Tower Bridge to Stratford and Greenwich: £605 million, to Costain, Vinci Construction Grands Projets and Bachy Soletanche).",6618,discuss
"However, in July 2006, both Cumbria and Lancashire constabularies decided not to proceed with the merger because the government failed to remedy issues with the council tax precept which left both forces unable to proceed.",6619,discuss
There have also been complaints that funding towards the Olympics has been to the detriment of funding other areas of the UK.,6620,discuss
"To get spectators to Eton Dorney, four park-and-ride schemes were set up.",6621,discuss
TfL have also announced that westbound trains will not stop at Hackney Wick railway station.,6622,discuss
"Coutts' confirmed that it expected the transfer of its business in Europe and the Middle East to UBP to be completed by the end of 2015, and its business in Singapore and Hong Kong would follow in early 2016.",6623,discuss
"The site was initially marketed only through word of mouth; however, after the site had made $1,000, a press release was sent out that was picked up by the BBC.",6624,discuss
"The entire journey was completed in two weeks, eight hours and thirty minutes.",6625,discuss
